"uuid","viewDistance","px2mm","cardWidthPx"
"97eea670-9035-495b-8115-a21662e452b2",59.836,4.52,387
"97eea670-9035-495b-8115-a21662e452b2",51.18,4.52,387
"97eea670-9035-495b-8115-a21662e452b2",52.202,4.52,387
"982562d1-ba5b-4ae5-b333-ea03d8687e70",48.066,4.42,378
"982562d1-ba5b-4ae5-b333-ea03d8687e70",56.196,4.42,378
"982562d1-ba5b-4ae5-b333-ea03d8687e70",46.753,4.42,378
"984908e8-5280-443f-968a-cfa3cded9160",32.269,4.1,351
"984908e8-5280-443f-968a-cfa3cded9160",32.423,4.1,351
"984908e8-5280-443f-968a-cfa3cded9160",33.005,4.1,351
"98bb4829-ccd3-4fae-a2d7-60fba4b0d335",47.388,5.05,432
"98bb4829-ccd3-4fae-a2d7-60fba4b0d335",45.672,5.05,432
"98bb4829-ccd3-4fae-a2d7-60fba4b0d335",54.472,5.05,432
"98c3ef15-dc32-4435-b685-4c3676f76373",40.808,4,342
"98c3ef15-dc32-4435-b685-4c3676f76373",38.119,4,342
"98c3ef15-dc32-4435-b685-4c3676f76373",37.761,4,342
"990eaa69-0f1a-4d55-ab05-34bb2586764b",39.318,5.26,450
"990eaa69-0f1a-4d55-ab05-34bb2586764b",37.176,5.26,450
"990eaa69-0f1a-4d55-ab05-34bb2586764b",33.679,5.26,450
"99cb004c-dcb8-49be-8854-a1b8978e03cc",44.283,4.21,360
"99cb004c-dcb8-49be-8854-a1b8978e03cc",43.218,4.21,360
"99cb004c-dcb8-49be-8854-a1b8978e03cc",44.911,4.21,360
"9a4b7d0b-d600-45e1-8ad0-dc6449b7fdf8",34.564,4.42,378
"9a4b7d0b-d600-45e1-8ad0-dc6449b7fdf8",30.946,4.42,378
"9a4b7d0b-d600-45e1-8ad0-dc6449b7fdf8",45.355,4.42,378
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",49.846,3.89,333
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",64.256,3.89,333
"9a7c233b-e0ab-475a-a700-0a9a7639e0b4",64.642,3.89,333
"9b49405a-6f6a-4edb-b8ad-4091141f0624",54.607,4.52,387
"9b49405a-6f6a-4edb-b8ad-4091141f0624",54.532,4.52,387
"9b49405a-6f6a-4edb-b8ad-4091141f0624",59.129,4.52,387
"9b6bcfd9-470c-4616-849c-45480e27305c",49.989,4.52,387
"9b6bcfd9-470c-4616-849c-45480e27305c",49.708,4.52,387
"9b6bcfd9-470c-4616-849c-45480e27305c",50.408,4.52,387
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.085,5.26,450
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.391,5.26,450
"9b946086-b5cb-45a4-8178-452bfd8098a7",40.497,5.26,450
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",32.698,5.99,513
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",36.052,5.99,513
"9b9cc2e7-f2fc-4c50-868e-8005c1968112",32.51,5.99,513
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",41.362,4.52,387
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",46.268,4.52,387
"9bd5cb86-94cb-4fcd-8f97-8d86cb441ffb",42.568,4.52,387
"9c050d4a-05ba-41d0-b524-068429ec6214",49.053,3.36,288
"9c050d4a-05ba-41d0-b524-068429ec6214",49.271,3.36,288
"9c050d4a-05ba-41d0-b524-068429ec6214",54.351,3.36,288
"9c3438e7-fd37-4160-bf34-3ac44305fb25",48.864,4.52,387
"9c3438e7-fd37-4160-bf34-3ac44305fb25",51.763,4.52,387
"9c3438e7-fd37-4160-bf34-3ac44305fb25",51.232,4.52,387
"9c37055d-8cf8-4188-93e3-b2af48dc418d",38.679,4.63,396
"9c37055d-8cf8-4188-93e3-b2af48dc418d",38.675,4.63,396
"9c37055d-8cf8-4188-93e3-b2af48dc418d",39.699,4.63,396
"9c426a41-4fe9-43f7-8aaa-175d2a3b1d04",37.619,2.73,234
"9c426a41-4fe9-43f7-8aaa-175d2a3b1d04",40.085,2.73,234
"9c426a41-4fe9-43f7-8aaa-175d2a3b1d04",40.324,2.73,234
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",44.123,2.84,243
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",42.126,2.84,243
"9c5e205d-09f3-4a03-8aaf-502fb2280f55",48.134,2.84,243
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",51.663,3.26,279
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",44.286,3.26,279
"9c74d1e9-8d7a-4a7b-88a9-830546c5609a",55.022,3.26,279
"9ca999a3-3542-4951-a528-722d8c323bd7",26.215,4,342
"9ca999a3-3542-4951-a528-722d8c323bd7",26.341,4,342
"9ca999a3-3542-4951-a528-722d8c323bd7",36.351,4,342
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",42.703,3.68,315
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",39.809,3.68,315
"9ce586a3-aac0-4ba1-a9a1-2ecc5d68a7e3",53.932,3.68,315
"9da56639-3e1b-41f7-bd27-3a09d066b58e",25.816,5.68,486
"9da56639-3e1b-41f7-bd27-3a09d066b58e",53.074,5.68,486
"9da56639-3e1b-41f7-bd27-3a09d066b58e",44.161,5.68,486
"9e30042d-38d8-4aa9-a3de-bb372a695d27",40.036,5.26,450
"9e30042d-38d8-4aa9-a3de-bb372a695d27",35.042,5.26,450
"9e30042d-38d8-4aa9-a3de-bb372a695d27",33.809,5.26,450
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",61.209,4,342
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",56.871,4,342
"9e35805c-cd6e-4ce9-9f5e-26d7a581f08c",54.724,4,342
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",50.755,4.84,414
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",48.639,4.84,414
"9e446ae9-9910-4c62-8ccf-cec87b0c857b",48.704,4.84,414
"9e56614b-aa75-471f-86e1-b4f78edabad7",38.663,5.26,450
"9e56614b-aa75-471f-86e1-b4f78edabad7",38.302,5.26,450
"9e56614b-aa75-471f-86e1-b4f78edabad7",35.944,5.26,450
"9e58f589-f93d-49ce-a336-3b38f3c3996e",50.067,5.15,441
"9e58f589-f93d-49ce-a336-3b38f3c3996e",49.217,5.15,441
"9e58f589-f93d-49ce-a336-3b38f3c3996e",49.21,5.15,441
"9e887757-ab83-4914-848a-b27507fb263d",51.67,2.63,225
"9e887757-ab83-4914-848a-b27507fb263d",58.433,2.63,225
"9e887757-ab83-4914-848a-b27507fb263d",54.433,2.63,225
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",49.783,4.52,387
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",46.212,4.52,387
"9f5ee85c-4f2c-40c9-8ee2-5384e2bd8bd7",43.32,4.52,387
"a003a09c-fec9-4b99-b732-2bab76a9b37f",28.547,10.51,900
"a003a09c-fec9-4b99-b732-2bab76a9b37f",25.997,10.51,900
"a003a09c-fec9-4b99-b732-2bab76a9b37f",25.259,10.51,900
"a0e16483-abf0-4ee1-b9ca-0f630d41637c",44.21,4.52,387
"a0e16483-abf0-4ee1-b9ca-0f630d41637c",46.38,4.52,387
"a0e16483-abf0-4ee1-b9ca-0f630d41637c",42.289,4.52,387
"a0e4b134-c87e-4854-944a-2414fbe53ee2",41.971,3.79,324
"a0e4b134-c87e-4854-944a-2414fbe53ee2",53.186,3.79,324
"a0e4b134-c87e-4854-944a-2414fbe53ee2",65.969,3.79,324
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",35.168,5.05,432
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",35.967,5.05,432
"a0e74e86-4e47-45c7-96cd-15fda0392bb4",39.933,5.05,432
"a0f73089-23c4-4039-a0e4-5e6038c3f209",43.022,4.63,396
"a0f73089-23c4-4039-a0e4-5e6038c3f209",42.432,4.63,396
"a0f73089-23c4-4039-a0e4-5e6038c3f209",41.333,4.63,396
"a17c9d94-eafa-4540-9328-ccc2dccda63a",55.191,4.1,351
"a17c9d94-eafa-4540-9328-ccc2dccda63a",53.431,4.1,351
"a17c9d94-eafa-4540-9328-ccc2dccda63a",54.124,4.1,351
"a1a8f723-7fc8-47f6-aaa4-994cca178448",61.233,5.05,432
"a1a8f723-7fc8-47f6-aaa4-994cca178448",57.11,5.05,432
"a1a8f723-7fc8-47f6-aaa4-994cca178448",55.574,5.05,432
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",37.383,4.42,378
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",40.923,4.42,378
"a21e7ff8-a5d9-434d-8d32-1015c2d61c52",40.232,4.42,378
"a26523cc-f544-47c6-a51d-e1afd2049a52",55.774,4.42,378
"a26523cc-f544-47c6-a51d-e1afd2049a52",57.289,4.42,378
"a26523cc-f544-47c6-a51d-e1afd2049a52",55.562,4.42,378
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.591,4,342
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.369,4,342
"a293839c-f7ec-4c7e-a257-58f460c13a4a",54.655,4,342
"a335f5cb-283d-4608-bce2-a92c89b6cd64",51.859,4,342
"a335f5cb-283d-4608-bce2-a92c89b6cd64",51.102,4,342
"a335f5cb-283d-4608-bce2-a92c89b6cd64",56.513,4,342
"a35a5c02-9dcf-40b7-923d-d8a71913860e",33.438,4.42,378
"a35a5c02-9dcf-40b7-923d-d8a71913860e",33.384,4.42,378
"a35a5c02-9dcf-40b7-923d-d8a71913860e",32.985,4.42,378
"a380e79c-02a0-40a0-987d-5b49349fcb1a",45.653,4,342
"a380e79c-02a0-40a0-987d-5b49349fcb1a",48.403,4,342
"a380e79c-02a0-40a0-987d-5b49349fcb1a",40.761,4,342
"a3a204b8-34bf-47a0-ad40-14457c83244f",54.207,4.1,351
"a3a204b8-34bf-47a0-ad40-14457c83244f",52.837,4.1,351
"a3a204b8-34bf-47a0-ad40-14457c83244f",49.829,4.1,351
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",65.373,3.05,261
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",60.719,3.05,261
"a4188a36-5b0f-4c83-8fae-1804bbe7837a",52.654,3.05,261
"a43def6d-4495-4ea2-a551-769096f9200e",25.043,4.21,360
"a43def6d-4495-4ea2-a551-769096f9200e",24.827,4.21,360
"a43def6d-4495-4ea2-a551-769096f9200e",24.344,4.21,360
"a4e365b2-3793-425a-b159-0a26c06c5fdc",44.745,4.63,396
"a4e365b2-3793-425a-b159-0a26c06c5fdc",47.475,4.63,396
"a4e365b2-3793-425a-b159-0a26c06c5fdc",44.531,4.63,396
"a5172557-a8f6-45eb-8533-8137b7702f25",69.679,5.26,450
"a5172557-a8f6-45eb-8533-8137b7702f25",67.552,5.26,450
"a5172557-a8f6-45eb-8533-8137b7702f25",63.327,5.26,450
"a535155a-ce3e-4086-be40-3b66284ab25f",58.491,3.68,315
"a535155a-ce3e-4086-be40-3b66284ab25f",64.127,3.68,315
"a535155a-ce3e-4086-be40-3b66284ab25f",56.866,3.68,315
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",64.04,4.52,387
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",54.52,4.52,387
"a5cc3fa9-8743-4fa7-87d9-de9624b0dc79",59.426,4.52,387
"a63f96d3-2180-4152-9d49-f2fb300f4d6c",57.715,3.74,635.51
"a63f96d3-2180-4152-9d49-f2fb300f4d6c",54.915,3.74,635.51
"a63f96d3-2180-4152-9d49-f2fb300f4d6c",58.164,3.74,635.51
"a67c5a92-d8d8-407c-99b4-9722d165fd14",62.894,4.42,378
"a67c5a92-d8d8-407c-99b4-9722d165fd14",60.915,4.42,378
"a67c5a92-d8d8-407c-99b4-9722d165fd14",61.837,4.42,378
"a67ea5d5-ad4c-4d3f-9f19-22cd31374e86",31.253,4.42,378
"a67ea5d5-ad4c-4d3f-9f19-22cd31374e86",48.031,4.42,378
"a67ea5d5-ad4c-4d3f-9f19-22cd31374e86",49.334,4.42,378
"a744e5ba-db41-4931-9a92-c07fc0e81126",34.659,3.36,288
"a744e5ba-db41-4931-9a92-c07fc0e81126",26.153,3.36,288
"a744e5ba-db41-4931-9a92-c07fc0e81126",25.546,3.36,288
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",46.393,4.1,351
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",46.308,4.1,351
"a780c5e8-0bb9-42d6-b950-e7d8398859b0",47.259,4.1,351
"a795bf3a-1f9b-4168-841c-86bc675111b8",39.546,3.57,306
"a795bf3a-1f9b-4168-841c-86bc675111b8",41.493,3.57,306
"a795bf3a-1f9b-4168-841c-86bc675111b8",42.279,3.57,306
"a7abeee9-8328-4767-8d36-b7dd6e65094d",52.934,4.1,351
"a7abeee9-8328-4767-8d36-b7dd6e65094d",35.105,4.1,351
"a7abeee9-8328-4767-8d36-b7dd6e65094d",53.074,4.1,351
"a7e38f62-5e85-40dc-8c85-c34d3af06498",50.908,4.52,387
"a7e38f62-5e85-40dc-8c85-c34d3af06498",39.799,4.52,387
"a7e38f62-5e85-40dc-8c85-c34d3af06498",41.726,4.52,387
"a82d7783-271f-4e4b-90b6-e482889047cb",37.028,5.47,468
"a82d7783-271f-4e4b-90b6-e482889047cb",34.858,5.47,468
"a82d7783-271f-4e4b-90b6-e482889047cb",37.752,5.47,468
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",59.807,4.1,351
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",62.596,4.1,351
"a87adff6-8d8f-4a57-9e1e-bf4beb833d26",59.809,4.1,351
"a8d73e7a-262b-4961-b6c4-729df7035347",55.264,3.05,261
"a8d73e7a-262b-4961-b6c4-729df7035347",56.795,3.05,261
"a8d73e7a-262b-4961-b6c4-729df7035347",56.348,3.05,261
"a942658d-ad97-4419-afca-ed886a5a5502",47.034,4.1,351
"a942658d-ad97-4419-afca-ed886a5a5502",44.35,4.1,351
"a942658d-ad97-4419-afca-ed886a5a5502",43.528,4.1,351
"a9a13ad8-fe5c-4ab0-b6a0-f3309a17667e",54.264,4.31,369
"a9a13ad8-fe5c-4ab0-b6a0-f3309a17667e",53.25,4.31,369
"a9a13ad8-fe5c-4ab0-b6a0-f3309a17667e",52.695,4.31,369
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",29.677,5.26,450
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",46.663,5.26,450
"a9bd834f-d0a0-48d1-b3c6-ff7aae509c24",45.428,5.26,450
"aa3636cf-9777-4956-97c4-9d014a63471f",52.381,4.52,387
"aa3636cf-9777-4956-97c4-9d014a63471f",50.164,4.52,387
"aa3636cf-9777-4956-97c4-9d014a63471f",51.352,4.52,387
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",58.714,4.73,405
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",59.835,4.73,405
"aa3c7ffe-ef5c-490a-9ee2-16ca2802c18b",57.636,4.73,405
"aa77beff-c152-4e79-b195-7ceddc11e66f",35.178,5.99,513
"aa77beff-c152-4e79-b195-7ceddc11e66f",33.374,5.99,513
"aa77beff-c152-4e79-b195-7ceddc11e66f",33.164,5.99,513
"aa82cf49-6a77-42a6-b724-f6f64e771488",35.917,5.05,432
"aa82cf49-6a77-42a6-b724-f6f64e771488",55.587,5.05,432
"aa82cf49-6a77-42a6-b724-f6f64e771488",55.667,5.05,432
"aa8c4949-9e34-4f05-ae1d-179862fb336f",47.348,4,342
"aa8c4949-9e34-4f05-ae1d-179862fb336f",46.529,4,342
"aa8c4949-9e34-4f05-ae1d-179862fb336f",48.522,4,342
"aa97e96b-1b49-4a24-a488-fc5511a411af",44.053,5.26,450
"aa97e96b-1b49-4a24-a488-fc5511a411af",48.021,5.26,450
"aa97e96b-1b49-4a24-a488-fc5511a411af",45.562,5.26,450
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",38.584,4,342
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",39.204,4,342
"aad86adb-9a54-49e3-b47a-13b2ad8e7029",37.993,4,342
"aae058ed-a333-41ff-9f63-856d69230933",44.682,4.52,387
"aae058ed-a333-41ff-9f63-856d69230933",25.665,4.52,387
"aae058ed-a333-41ff-9f63-856d69230933",43.406,4.52,387
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",37.654,5.26,450
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",56.326,5.26,450
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",53.427,5.26,450
"ab5275fb-8ce8-40d8-89ef-fed7c024812c",35.386,3.89,333
"ab5275fb-8ce8-40d8-89ef-fed7c024812c",48.823,3.89,333
"ab5275fb-8ce8-40d8-89ef-fed7c024812c",63.101,3.89,333
"ab7bfc6b-e1d0-44b3-ab61-0f1a8ace027c",59.792,3.26,279
"ab7bfc6b-e1d0-44b3-ab61-0f1a8ace027c",58.883,3.26,279
"ab7bfc6b-e1d0-44b3-ab61-0f1a8ace027c",62.996,3.26,279
"ab872ec8-744e-41e1-b291-5c9af529dbda",50.463,3.68,315
"ab872ec8-744e-41e1-b291-5c9af529dbda",37.82,3.68,315
"ab872ec8-744e-41e1-b291-5c9af529dbda",42.144,3.68,315
"ab9b07cf-a580-496b-9baa-bb68a84296b5",42.002,3.68,315
"ab9b07cf-a580-496b-9baa-bb68a84296b5",41.771,3.68,315
"ab9b07cf-a580-496b-9baa-bb68a84296b5",38.393,3.68,315
"abb6b540-329c-43e9-ac12-21af84dbb684",55.531,4.52,387
"abb6b540-329c-43e9-ac12-21af84dbb684",53.039,4.52,387
"abb6b540-329c-43e9-ac12-21af84dbb684",51.692,4.52,387
"abcf8591-5b9f-4608-8bc0-d870dbd7dccf",64.677,4.52,387
"abcf8591-5b9f-4608-8bc0-d870dbd7dccf",51.562,4.52,387
"abcf8591-5b9f-4608-8bc0-d870dbd7dccf",36.277,4.52,387
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.861,5.05,432
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.858,5.05,432
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.855,5.05,432
"ac39da86-27f6-4899-9ab4-09353a102689",38.076,4.73,405
"ac39da86-27f6-4899-9ab4-09353a102689",38.064,4.73,405
"ac39da86-27f6-4899-9ab4-09353a102689",38.222,4.73,405
"ac3f8707-8084-4f89-9480-7ad07fb18c64",46.215,3.79,324
"ac3f8707-8084-4f89-9480-7ad07fb18c64",46.509,3.79,324
"ac3f8707-8084-4f89-9480-7ad07fb18c64",51.771,3.79,324
"ac66274d-1702-4d8a-b271-bc72821c4aa1",60.795,4.21,360
"ac66274d-1702-4d8a-b271-bc72821c4aa1",55.015,4.21,360
"ac66274d-1702-4d8a-b271-bc72821c4aa1",52.033,4.21,360
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",28.104,4.42,378
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",47.453,4.42,378
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",46.406,4.42,378
"ac905374-45ef-41aa-88c0-950dccb5b3a5",38.096,5.26,450
"ac905374-45ef-41aa-88c0-950dccb5b3a5",42.198,5.26,450
"ac905374-45ef-41aa-88c0-950dccb5b3a5",47.826,5.26,450
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",51.436,4.1,351
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",63.005,4.1,351
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",63.939,4.1,351
"ace6b18d-0361-425e-b126-541a04c27f42",53.997,3.68,315
"ace6b18d-0361-425e-b126-541a04c27f42",50.91,3.68,315
"ace6b18d-0361-425e-b126-541a04c27f42",54.598,3.68,315
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",45.515,3.47,297
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",49.588,3.47,297
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",47.793,3.47,297
"ad6a3622-98e6-4fe4-860e-9a6134526d86",45.035,5.99,513
"ad6a3622-98e6-4fe4-860e-9a6134526d86",48.959,5.99,513
"ad6a3622-98e6-4fe4-860e-9a6134526d86",48.269,5.99,513
"add3210f-cab5-4528-9448-c9f6fe2d26eb",38.74,5.26,450
"add3210f-cab5-4528-9448-c9f6fe2d26eb",37.74,5.26,450
"add3210f-cab5-4528-9448-c9f6fe2d26eb",44.271,5.26,450
"ade1c50b-1b27-414b-a03b-1ecccf72e52d",50.825,4.84,414
"ade1c50b-1b27-414b-a03b-1ecccf72e52d",50.938,4.84,414
"ade1c50b-1b27-414b-a03b-1ecccf72e52d",54.228,4.84,414
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",47.549,3.79,324
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",50.928,3.79,324
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",51.276,3.79,324
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",51.956,4.21,360
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",54.781,4.21,360
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",48.107,4.21,360
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",56.221,3.68,315
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",53.202,3.68,315
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",57.363,3.68,315
"aec24a42-cfb5-4e83-a19f-3383b8268805",55.874,3.68,315
"aec24a42-cfb5-4e83-a19f-3383b8268805",49.501,3.68,315
"aec24a42-cfb5-4e83-a19f-3383b8268805",50.747,3.68,315
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",40.427,3.89,333
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",51.223,3.89,333
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",43.533,3.89,333
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",43.115,3.15,270
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",37.889,3.15,270
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",32.696,3.15,270
"af094d08-1981-4845-9939-813fa87b88ea",54.053,3.79,324
"af094d08-1981-4845-9939-813fa87b88ea",54.583,3.79,324
"af094d08-1981-4845-9939-813fa87b88ea",51.559,3.79,324
"af136521-8d06-432b-a4d5-36075ef24a67",54.844,4.42,378
"af136521-8d06-432b-a4d5-36075ef24a67",46.738,4.42,378
"af136521-8d06-432b-a4d5-36075ef24a67",25.785,4.42,378
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",42.407,9.15,783
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",32.89,9.15,783
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",26.063,9.15,783
"af6e5a9a-11fd-416e-b469-86585cde14fb",39.153,4.1,351
"af6e5a9a-11fd-416e-b469-86585cde14fb",37.62,4.1,351
"af6e5a9a-11fd-416e-b469-86585cde14fb",36.951,4.1,351
"af9244bc-70d3-4f65-ac1a-a3f1106fa9dd",57.331,4,342
"af9244bc-70d3-4f65-ac1a-a3f1106fa9dd",46.74,4,342
"af9244bc-70d3-4f65-ac1a-a3f1106fa9dd",60.928,4,342
"afb9481a-abac-451e-92dd-8ff43e649cf7",50.84,4.42,378
"afb9481a-abac-451e-92dd-8ff43e649cf7",49.695,4.42,378
"afb9481a-abac-451e-92dd-8ff43e649cf7",51.076,4.42,378
"afcab474-516e-482d-b7d8-e780eae0cad2",36.912,5.05,432
"afcab474-516e-482d-b7d8-e780eae0cad2",33.588,5.05,432
"afcab474-516e-482d-b7d8-e780eae0cad2",33.907,5.05,432
"b02a13e4-c8eb-4302-9056-b0274a0670ce",52.745,5.26,450
"b02a13e4-c8eb-4302-9056-b0274a0670ce",57.113,5.26,450
"b02a13e4-c8eb-4302-9056-b0274a0670ce",52.3,5.26,450
"b0335647-0346-4a01-9d53-1c9749198bc9",56.873,5.26,450
"b0335647-0346-4a01-9d53-1c9749198bc9",57.436,5.26,450
"b0335647-0346-4a01-9d53-1c9749198bc9",58.331,5.26,450
"b04b4b29-1078-48b0-9b66-4be95f71f9a4",46.711,2.84,243
"b04b4b29-1078-48b0-9b66-4be95f71f9a4",35.16,2.84,243
"b04b4b29-1078-48b0-9b66-4be95f71f9a4",35.471,2.84,243
"b080280a-3687-4c51-ac3a-d903b7923e94",50.741,4.94,423
"b080280a-3687-4c51-ac3a-d903b7923e94",49.636,4.94,423
"b080280a-3687-4c51-ac3a-d903b7923e94",49.698,4.94,423
"b1174415-6151-4aae-81b0-b14e0295de9c",44.569,5.36,459
"b1174415-6151-4aae-81b0-b14e0295de9c",40.941,5.36,459
"b1174415-6151-4aae-81b0-b14e0295de9c",39.772,5.36,459
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",44.779,5.26,450
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",42.305,5.26,450
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",41.198,5.26,450
"b19023d8-984c-438f-ba61-4d98fb349896",64.171,4.21,360
"b19023d8-984c-438f-ba61-4d98fb349896",57.712,4.21,360
"b19023d8-984c-438f-ba61-4d98fb349896",37.569,4.21,360
"b2d8bbc2-e93e-4b4a-a757-c4d263b7cc93",54.571,3.47,297
"b2d8bbc2-e93e-4b4a-a757-c4d263b7cc93",53.762,3.47,297
"b2d8bbc2-e93e-4b4a-a757-c4d263b7cc93",54.515,3.47,297
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",40.764,4.52,387
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",46.306,4.52,387
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",45.609,4.52,387
"b2f13f29-35d3-4e55-b24a-a1ce51941ab0",47.924,4.52,387
"b2f13f29-35d3-4e55-b24a-a1ce51941ab0",48.452,4.52,387
"b2f13f29-35d3-4e55-b24a-a1ce51941ab0",33.684,4.52,387
"b2f36e70-30ec-4216-b4d0-3caea32d753c",28.39,4,342
"b2f36e70-30ec-4216-b4d0-3caea32d753c",27.136,4,342
"b2f36e70-30ec-4216-b4d0-3caea32d753c",26.114,4,342
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",35.173,4.52,387
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",34.196,4.52,387
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",34.735,4.52,387
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",51.394,2.63,225
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",57.972,2.63,225
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",56.074,2.63,225
"b3f87911-287c-4eb4-af59-b3a0f0150644",57.333,3.79,324
"b3f87911-287c-4eb4-af59-b3a0f0150644",57.021,3.79,324
"b3f87911-287c-4eb4-af59-b3a0f0150644",53.858,3.79,324
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",55.413,4.1,351
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",45.288,4.1,351
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",48.007,4.1,351
"b55255a6-1ede-430d-b028-9451b50bf6a7",34.606,4,342
"b55255a6-1ede-430d-b028-9451b50bf6a7",51.13,4,342
"b55255a6-1ede-430d-b028-9451b50bf6a7",59.249,4,342
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",43.638,3.68,315
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",40.872,3.68,315
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",41.358,3.68,315
"b577738e-c2d2-4b05-ba21-7380e8ee92c0",45.05,5.26,450
"b577738e-c2d2-4b05-ba21-7380e8ee92c0",39.562,5.26,450
