"uuid","viewDistance","session"
"d2ae1def-8bd4-4a54-ac74-3045e6eee88a",49.432,1
"d2e9b04e-36d2-494d-9d57-a2fb8fe5f82e",45.806,3
"d2e9b04e-36d2-494d-9d57-a2fb8fe5f82e",46.115,2
"d2e9b04e-36d2-494d-9d57-a2fb8fe5f82e",50.154,1
"d2f3dd49-ffba-49e0-b802-7252c08990ba",41.867,2
"d2f3dd49-ffba-49e0-b802-7252c08990ba",46.514,3
"d2f3dd49-ffba-49e0-b802-7252c08990ba",46.864,1
"d403ebd1-d746-4b63-8ac6-439e881fbdee",48.297,2
"d403ebd1-d746-4b63-8ac6-439e881fbdee",49.697,3
"d403ebd1-d746-4b63-8ac6-439e881fbdee",50.981,1
"d4312c66-36a4-40f4-8e58-28eccd926bd3",46.497,2
"d4312c66-36a4-40f4-8e58-28eccd926bd3",47.519,3
"d4312c66-36a4-40f4-8e58-28eccd926bd3",54.042,1
"d43fbd21-3fff-41c1-b3da-dbe377b9b090",37.189,2
"d43fbd21-3fff-41c1-b3da-dbe377b9b090",48.797,3
"d43fbd21-3fff-41c1-b3da-dbe377b9b090",51.083,1
"d5e0eb77-9047-4857-aebc-f065010c331f",53.279,3
"d5e0eb77-9047-4857-aebc-f065010c331f",54.782,2
"d5e0eb77-9047-4857-aebc-f065010c331f",60.479,1
"d6033ce0-4396-4eee-9bfa-7006f4db5640",40.854,3
"d6033ce0-4396-4eee-9bfa-7006f4db5640",41.235,2
"d6033ce0-4396-4eee-9bfa-7006f4db5640",40.761,1
"d6558b5c-b973-448d-8f0b-92d364306bd4",53.233,3
"d6558b5c-b973-448d-8f0b-92d364306bd4",54.212,2
"d6558b5c-b973-448d-8f0b-92d364306bd4",58.193,1
"d66d008a-637e-4bea-aba7-d4cda4a6a57d",43.722,2
"d66d008a-637e-4bea-aba7-d4cda4a6a57d",44.602,3
"d66d008a-637e-4bea-aba7-d4cda4a6a57d",44.567,1
"d683f856-a10a-4e98-8f4c-3499fe2af003",43.246,3
"d683f856-a10a-4e98-8f4c-3499fe2af003",47.689,2
"d683f856-a10a-4e98-8f4c-3499fe2af003",29.253,1
"d7507615-f3de-4477-9f82-927a4ab7af78",41.708,3
"d7507615-f3de-4477-9f82-927a4ab7af78",42.647,2
"d7507615-f3de-4477-9f82-927a4ab7af78",42.015,1
"d751affe-7bec-4dd7-8cd4-33838e5292f8",54.885,3
"d751affe-7bec-4dd7-8cd4-33838e5292f8",56.867,2
"d751affe-7bec-4dd7-8cd4-33838e5292f8",57.68,1
"d7899dfb-0250-4860-a294-6befac1d9b33",50.498,2
"d7899dfb-0250-4860-a294-6befac1d9b33",57.362,3
"d7899dfb-0250-4860-a294-6befac1d9b33",56.605,1
"d7b26ec0-a7e3-4914-8098-3425c25d8b23",47.266,2
"d7b26ec0-a7e3-4914-8098-3425c25d8b23",53.294,3
"d7b26ec0-a7e3-4914-8098-3425c25d8b23",56.447,1
"d813fa38-983e-434d-b927-4597dae411dd",40.965,2
"d813fa38-983e-434d-b927-4597dae411dd",45.948,3
"d813fa38-983e-434d-b927-4597dae411dd",52.117,1
"d85de2b2-86ad-46e0-8942-8907fda3c342",47.207,2
"d85de2b2-86ad-46e0-8942-8907fda3c342",59.742,3
"d85de2b2-86ad-46e0-8942-8907fda3c342",42.32,1
"d8701ca5-432b-4fd8-bcb5-237d3540eea7",51.312,2
"d8701ca5-432b-4fd8-bcb5-237d3540eea7",60.366,3
"d8701ca5-432b-4fd8-bcb5-237d3540eea7",26.004,1
"d90a778b-94e7-4ac1-9485-0da89be784be",26.824,2
"d90a778b-94e7-4ac1-9485-0da89be784be",26.882,3
"d90a778b-94e7-4ac1-9485-0da89be784be",26.502,1
"d960d57c-0883-4ac3-9fd7-8c1e7c297ad0",46.804,3
"d960d57c-0883-4ac3-9fd7-8c1e7c297ad0",48.135,2
"d960d57c-0883-4ac3-9fd7-8c1e7c297ad0",52.142,1
"d967b82e-bd66-49a2-a02e-bbfa80e7e261",60.485,3
"d967b82e-bd66-49a2-a02e-bbfa80e7e261",61.445,2
"d967b82e-bd66-49a2-a02e-bbfa80e7e261",57.312,1
"d9e4f4d4-ea3b-4f7a-a415-929439934446",40.288,3
"d9e4f4d4-ea3b-4f7a-a415-929439934446",41.288,2
"d9e4f4d4-ea3b-4f7a-a415-929439934446",41.547,1
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",43.625,3
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",45.82,2
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",48.338,1
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",40.734,2
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",40.851,3
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",41.446,1
"da4a0951-e83f-4930-a9e6-2237cfeeca83",47.558,3
"da4a0951-e83f-4930-a9e6-2237cfeeca83",50.827,2
"da4a0951-e83f-4930-a9e6-2237cfeeca83",49.577,1
"da9e8f30-afe0-4b88-8586-b25518ea694a",52.456,3
"da9e8f30-afe0-4b88-8586-b25518ea694a",53.026,2
"da9e8f30-afe0-4b88-8586-b25518ea694a",55.452,1
"dac90a29-7587-401b-8204-b49aa02be85d",48.086,3
"dac90a29-7587-401b-8204-b49aa02be85d",52.02,2
"dac90a29-7587-401b-8204-b49aa02be85d",61.362,1
"dad0c128-c426-4dd7-90e4-afbca70d6db9",55.428,3
"dad0c128-c426-4dd7-90e4-afbca70d6db9",56.576,2
"dad0c128-c426-4dd7-90e4-afbca70d6db9",50.554,1
"dadd0042-db40-422a-8f00-310e33ff7cdb",24.943,2
"dadd0042-db40-422a-8f00-310e33ff7cdb",24.975,3
"dadd0042-db40-422a-8f00-310e33ff7cdb",25.057,1
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",45.967,3
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",46.021,2
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",46.308,1
"db507983-f613-472b-a5bd-8acb8bb651a4",39.57,3
"db507983-f613-472b-a5bd-8acb8bb651a4",40.77,2
"db507983-f613-472b-a5bd-8acb8bb651a4",41.218,1
"dc194a57-22a9-4d68-8958-972cb58349d7",46.185,2
"dc194a57-22a9-4d68-8958-972cb58349d7",46.759,3
"dc194a57-22a9-4d68-8958-972cb58349d7",45.548,1
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",21.916,3
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",21.972,2
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",30.062,1
"dc822756-161c-4b9e-9fdc-4785aefa01ad",42.925,2
"dc822756-161c-4b9e-9fdc-4785aefa01ad",43.592,3
"dc822756-161c-4b9e-9fdc-4785aefa01ad",43.576,1
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",45.279,2
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",45.723,3
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",46.689,1
"dd01552f-f97b-4636-9400-afae461669dc",30.701,2
"dd01552f-f97b-4636-9400-afae461669dc",32.587,3
"dd01552f-f97b-4636-9400-afae461669dc",32.375,1
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",26.422,3
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",67.171,2
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",63.963,1
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",41.449,3
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",45.218,2
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",41.562,1
"de5f6834-6534-4ae6-b08f-26273f03f86e",57.08,3
"de5f6834-6534-4ae6-b08f-26273f03f86e",65.213,2
"de5f6834-6534-4ae6-b08f-26273f03f86e",64.289,1
"e01ea16f-fbfa-49f7-a861-09c098e1575b",44.757,3
"e01ea16f-fbfa-49f7-a861-09c098e1575b",45.257,2
"e01ea16f-fbfa-49f7-a861-09c098e1575b",48.798,1
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",24.66,3
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",27.127,2
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",26.171,1
"e02e255c-ada9-4245-b037-1b1acc1f610e",54.479,3
"e02e255c-ada9-4245-b037-1b1acc1f610e",59.086,2
"e02e255c-ada9-4245-b037-1b1acc1f610e",48.927,1
"e06c0ae4-2422-41d4-b743-be38e3f9d503",46.475,3
"e06c0ae4-2422-41d4-b743-be38e3f9d503",47.887,2
"e06c0ae4-2422-41d4-b743-be38e3f9d503",45.535,1
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",51.115,3
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",60.045,2
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",65.122,1
"e092cae6-c23d-443b-b805-8b6040b268b9",38.069,3
"e092cae6-c23d-443b-b805-8b6040b268b9",38.305,2
"e092cae6-c23d-443b-b805-8b6040b268b9",32.59,1
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",35.635,3
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",38.322,2
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",36.93,1
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",51.831,2
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",61.328,3
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",57.654,1
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",37.535,2
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",41.645,3
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",41.594,1
"e2d6226b-d75b-4d76-8482-484ad5699488",47.016,3
"e2d6226b-d75b-4d76-8482-484ad5699488",47.602,2
"e2d6226b-d75b-4d76-8482-484ad5699488",45.861,1
"e356492e-db2b-4355-99c3-2cc66f05e45b",46.484,2
"e356492e-db2b-4355-99c3-2cc66f05e45b",46.497,3
"e356492e-db2b-4355-99c3-2cc66f05e45b",47.38,1
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",29.338,2
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",40.667,3
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",22.743,1
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",43.402,2
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",48.774,3
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",45.123,1
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",58.178,2
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",59.413,3
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",52.228,1
"e3ff3456-6819-4338-93db-f76fca46fc41",51.041,3
"e3ff3456-6819-4338-93db-f76fca46fc41",53.407,2
"e3ff3456-6819-4338-93db-f76fca46fc41",50.923,1
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",36.596,2
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",39.888,3
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",39.789,1
"e47de91a-9669-454f-ac60-6022cc9b6f7e",61.413,3
"e47de91a-9669-454f-ac60-6022cc9b6f7e",61.856,2
"e47de91a-9669-454f-ac60-6022cc9b6f7e",54.111,1
"e4864877-7de2-4c14-8e49-ecce51992294",54.441,2
"e4864877-7de2-4c14-8e49-ecce51992294",56.763,3
"e4864877-7de2-4c14-8e49-ecce51992294",55.442,1
"e523163b-64bf-436b-ad14-f77e7c880f64",57.75,3
"e523163b-64bf-436b-ad14-f77e7c880f64",60.861,2
"e523163b-64bf-436b-ad14-f77e7c880f64",61.057,1
"e600be10-b81e-4800-ad55-3f2d9aa00d35",46.691,3
"e600be10-b81e-4800-ad55-3f2d9aa00d35",47.951,2
"e600be10-b81e-4800-ad55-3f2d9aa00d35",44.491,1
"e60cbf10-1201-4717-b689-9336a47bee67",49.834,3
"e60cbf10-1201-4717-b689-9336a47bee67",50.983,2
"e60cbf10-1201-4717-b689-9336a47bee67",52.811,1
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",47.965,2
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",49.89,3
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",53.988,1
"e6352803-4d87-4236-a273-bb1d0c053ac6",48.854,3
"e6352803-4d87-4236-a273-bb1d0c053ac6",50.51,2
"e6352803-4d87-4236-a273-bb1d0c053ac6",52.978,1
"e679508c-dc4f-4fd9-9732-c2231989d5de",47.388,2
"e679508c-dc4f-4fd9-9732-c2231989d5de",47.796,3
"e679508c-dc4f-4fd9-9732-c2231989d5de",46.411,1
"e6e25e32-9636-4d03-9846-14462c8315e3",53.009,3
"e6e25e32-9636-4d03-9846-14462c8315e3",53.51,2
"e6e25e32-9636-4d03-9846-14462c8315e3",51.854,1
"e7f08f1a-185b-4c2a-ba32-4db240db3890",33.091,2
"e7f08f1a-185b-4c2a-ba32-4db240db3890",34.862,3
"e7f08f1a-185b-4c2a-ba32-4db240db3890",32.333,1
"e83b77d2-1c33-490a-ac67-36c73286dee3",43.433,3
"e83b77d2-1c33-490a-ac67-36c73286dee3",46.459,2
"e83b77d2-1c33-490a-ac67-36c73286dee3",46.365,1
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",43.291,2
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",44.158,3
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",46.217,1
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",55.119,2
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",63.016,3
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",35.227,1
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",48.745,3
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",48.921,2
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",47.534,1
"ea0947c9-0711-4763-b199-1747dfbf809e",51.013,2
"ea0947c9-0711-4763-b199-1747dfbf809e",51.722,3
"ea0947c9-0711-4763-b199-1747dfbf809e",40.575,1
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",43.347,2
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",56.379,3
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",46.868,1
"eb90590a-7915-4525-9aa8-115527e958e5",53.103,2
"eb90590a-7915-4525-9aa8-115527e958e5",59.726,3
"eb90590a-7915-4525-9aa8-115527e958e5",56.198,1
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",44.588,3
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",44.957,2
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",47.595,1
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",52.89,2
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",68.696,3
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",42.333,1
"ec505e23-adee-4efc-8af3-b0f7946bed2d",47.118,2
"ec505e23-adee-4efc-8af3-b0f7946bed2d",47.338,3
"ec505e23-adee-4efc-8af3-b0f7946bed2d",48.712,1
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",37.967,2
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",52.313,3
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",36.531,1
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",39.085,2
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",45.618,3
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",44.622,1
"eecc0b6e-83e8-461c-aea9-96437aa591ef",35.468,3
"eecc0b6e-83e8-461c-aea9-96437aa591ef",39.549,2
"eecc0b6e-83e8-461c-aea9-96437aa591ef",31.782,1
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",55.678,3
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",57.011,2
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",57.233,1
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",36.833,2
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",39.84,3
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",37.28,1
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",33.65,3
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",35.494,2
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",31.084,1
"efefd129-36e9-4406-9595-0002026556c6",66.426,2
"efefd129-36e9-4406-9595-0002026556c6",66.484,3
"efefd129-36e9-4406-9595-0002026556c6",66.394,1
"f0128ada-23bf-4bb0-a21c-208e0eba9336",31.207,2
"f0128ada-23bf-4bb0-a21c-208e0eba9336",31.903,3
"f0128ada-23bf-4bb0-a21c-208e0eba9336",34.305,1
"f03d0d9e-5bef-4944-a628-f024b58413ac",46.822,2
"f03d0d9e-5bef-4944-a628-f024b58413ac",56.822,3
"f03d0d9e-5bef-4944-a628-f024b58413ac",57.238,1
"f0a78028-7e72-4845-8230-80211fac45bc",41.023,2
"f0a78028-7e72-4845-8230-80211fac45bc",46.023,3
"f0a78028-7e72-4845-8230-80211fac45bc",51.375,1
"f0f8c59a-872e-4b29-842c-b25353ece18b",38.126,3
"f0f8c59a-872e-4b29-842c-b25353ece18b",65.036,2
"f0f8c59a-872e-4b29-842c-b25353ece18b",66.956,1
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.381,2
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.505,3
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.767,1
"f13585a6-f005-4408-b5eb-4d376dce94a9",41.935,3
"f13585a6-f005-4408-b5eb-4d376dce94a9",43.038,2
"f13585a6-f005-4408-b5eb-4d376dce94a9",44.222,1
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",52.116,3
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",52.988,2
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",51.284,1
"f1f7038c-02d9-462a-9f57-9dc553be5014",61.819,2
"f1f7038c-02d9-462a-9f57-9dc553be5014",62.442,3
"f1f7038c-02d9-462a-9f57-9dc553be5014",41.219,1
"f20f70a3-e6eb-4abe-9373-f72de373313c",50.586,2
"f20f70a3-e6eb-4abe-9373-f72de373313c",50.641,3
"f20f70a3-e6eb-4abe-9373-f72de373313c",52.439,1
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",48.246,3
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",48.395,2
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",49.74,1
"f2585e0f-ed64-4786-8efd-1a8fa560937b",51.601,2
"f2585e0f-ed64-4786-8efd-1a8fa560937b",51.732,3
"f2585e0f-ed64-4786-8efd-1a8fa560937b",49.793,1
"f2984684-cd3a-4567-a881-5f236a833a05",48.062,3
"f2984684-cd3a-4567-a881-5f236a833a05",49.54,2
"f2984684-cd3a-4567-a881-5f236a833a05",46.659,1
"f3d62903-7da0-4796-b566-2c343bdb0e53",48.883,2
"f3d62903-7da0-4796-b566-2c343bdb0e53",49.125,3
"f3d62903-7da0-4796-b566-2c343bdb0e53",63.564,1
"f5a05eac-67ef-4903-afea-5ce175ef31f9",41.156,2
"f5a05eac-67ef-4903-afea-5ce175ef31f9",49.588,3
"f5a05eac-67ef-4903-afea-5ce175ef31f9",49.229,1
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",49.52,3
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",52.881,2
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",54.016,1
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",53.281,2
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",59.67,3
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",43.691,1
"f6b201c8-60fc-452a-9a95-57585c41ac84",42.653,2
"f6b201c8-60fc-452a-9a95-57585c41ac84",44.166,3
"f6b201c8-60fc-452a-9a95-57585c41ac84",44.141,1
"f6d0e0be-fa65-45b3-b84b-d11b44772548",55.238,2
"f6d0e0be-fa65-45b3-b84b-d11b44772548",55.387,3
"f6d0e0be-fa65-45b3-b84b-d11b44772548",56.828,1
"f7386101-8254-4356-b895-44f6ee1eed68",47.22,2
"f7386101-8254-4356-b895-44f6ee1eed68",48.07,3
"f7386101-8254-4356-b895-44f6ee1eed68",58.201,1
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",42.452,3
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",42.993,2
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",36.199,1
"f7fc9ae0-f3f1-42b4-ac92-1cb47dabc69c",26.139,2
"f7fc9ae0-f3f1-42b4-ac92-1cb47dabc69c",68.29,3
"f7fc9ae0-f3f1-42b4-ac92-1cb47dabc69c",51.299,1
"f8ae5780-ba01-4648-9722-7f0c98a44479",32.88,2
"f8ae5780-ba01-4648-9722-7f0c98a44479",33.294,3
"f8ae5780-ba01-4648-9722-7f0c98a44479",32.875,1
"f91374ea-7d99-4cec-918d-491f7ece1829",67.038,3
"f91374ea-7d99-4cec-918d-491f7ece1829",69.442,2
"f91374ea-7d99-4cec-918d-491f7ece1829",33.486,1
"f966adf8-7f9d-4bae-8db1-31ef997a80ca",53.294,2
"f966adf8-7f9d-4bae-8db1-31ef997a80ca",55.754,3
"f966adf8-7f9d-4bae-8db1-31ef997a80ca",58.476,1
"f969d53d-8c3a-44bc-9696-a191b07cf8b8",48.75,3
"f969d53d-8c3a-44bc-9696-a191b07cf8b8",51.762,2
"f969d53d-8c3a-44bc-9696-a191b07cf8b8",53.389,1
"f9d54e5d-3fed-4c1b-ba24-b002f3bb3a2b",55.494,3
"f9d54e5d-3fed-4c1b-ba24-b002f3bb3a2b",56.42,2
"f9d54e5d-3fed-4c1b-ba24-b002f3bb3a2b",55.438,1
"f9f03f96-8569-4603-94c2-b6d9281a9064",25.779,2
"f9f03f96-8569-4603-94c2-b6d9281a9064",27.283,3
"f9f03f96-8569-4603-94c2-b6d9281a9064",27.829,1
"fa23d468-b2e6-47d4-807d-91399d1b5044",51.75,3
"fa23d468-b2e6-47d4-807d-91399d1b5044",53.542,2
"fa23d468-b2e6-47d4-807d-91399d1b5044",52.829,1
"fa3987f9-b586-4028-9956-f932e401e9b9",57.082,3
"fa3987f9-b586-4028-9956-f932e401e9b9",60.485,2
"fa3987f9-b586-4028-9956-f932e401e9b9",62.543,1
"fa79c25d-3c9d-45e7-9840-a14def6b3ea3",36.536,3
"fa79c25d-3c9d-45e7-9840-a14def6b3ea3",45.379,2
"fa79c25d-3c9d-45e7-9840-a14def6b3ea3",36.858,1
"fa98f929-a3fd-4e66-bcb6-5ac9b591785a",51.73,2
"fa98f929-a3fd-4e66-bcb6-5ac9b591785a",67.389,3
"fa98f929-a3fd-4e66-bcb6-5ac9b591785a",33.684,1
"faa08c06-ee4d-4858-876b-81b9c66661e8",59.591,2
"faa08c06-ee4d-4858-876b-81b9c66661e8",61.318,3
"faa08c06-ee4d-4858-876b-81b9c66661e8",62.733,1
"fb951dfd-8f35-458f-93ba-9e0ade73fb9e",24.656,2
"fb951dfd-8f35-458f-93ba-9e0ade73fb9e",24.771,3
"fb951dfd-8f35-458f-93ba-9e0ade73fb9e",26.962,1
"fbb46d2a-4b45-4124-8687-3cbcf4cddf32",60.03,3
"fbb46d2a-4b45-4124-8687-3cbcf4cddf32",63.314,2
"fbb46d2a-4b45-4124-8687-3cbcf4cddf32",60.206,1
"fbc01ee8-5582-4fc3-a2ac-4830e64c4173",32.688,2
"fbc01ee8-5582-4fc3-a2ac-4830e64c4173",33.035,3
"fbc01ee8-5582-4fc3-a2ac-4830e64c4173",35.377,1
"fbca2be6-c6b2-4553-8be5-58253772cb23",48.104,3
"fbca2be6-c6b2-4553-8be5-58253772cb23",51.792,2
"fbca2be6-c6b2-4553-8be5-58253772cb23",49.211,1
"fbf82d77-aa7c-4888-8da2-a7f315ec18e3",39.177,3
"fbf82d77-aa7c-4888-8da2-a7f315ec18e3",52.565,2
"fbf82d77-aa7c-4888-8da2-a7f315ec18e3",33.189,1
"fd5b5dcd-1485-445d-a280-fd2576099fc8",47.233,3
"fd5b5dcd-1485-445d-a280-fd2576099fc8",51.102,2
"fd5b5dcd-1485-445d-a280-fd2576099fc8",49.64,1
"fd640104-488d-4573-bfba-6d04dc95ff03",36.999,3
"fd640104-488d-4573-bfba-6d04dc95ff03",37.663,2
"fd640104-488d-4573-bfba-6d04dc95ff03",38.372,1
"fd9b884f-082d-40df-a434-6cd0b2d2de94",29.861,3
"fd9b884f-082d-40df-a434-6cd0b2d2de94",34.704,2
"fd9b884f-082d-40df-a434-6cd0b2d2de94",35.575,1
"fee48660-25f3-4628-a6ef-b833d810eea4",44.75,2
"fee48660-25f3-4628-a6ef-b833d810eea4",45.172,3
"fee48660-25f3-4628-a6ef-b833d810eea4",47.978,1
"ff79820a-9a58-47bd-8a3c-b48e17e13020",59.615,3
"ff79820a-9a58-47bd-8a3c-b48e17e13020",61.069,2
"ff79820a-9a58-47bd-8a3c-b48e17e13020",60.054,1
"ffea6328-cc2b-47f6-acfa-e1a2e545b051",54.023,2
"ffea6328-cc2b-47f6-acfa-e1a2e545b051",54.461,3
"ffea6328-cc2b-47f6-acfa-e1a2e545b051",56.621,1
